,age,job,marital,education,default,balance,housing,loan,contact,day,month,previous,poutcome,y
5452,33,blue-collar,married,secondary,no,-825.0,yes,no,unknown,23,may,0,unknown,no
5453,29,blue-collar,married,unknown,no,135.0,yes,no,unknown,23,may,0,unknown,no
5454,28,blue-collar,single,secondary,no,369.0,yes,no,unknown,23,may,0,unknown,no
5455,32,management,married,tertiary,no,1522.0,yes,no,unknown,23,may,0,unknown,no
5456,30,services,married,tertiary,no,523.0,yes,no,unknown,23,may,0,unknown,no
5457,39,services,married,secondary,no,104.0,yes,no,unknown,23,may,0,unknown,no
5458,35,management,married,tertiary,no,341.0,yes,no,unknown,23,may,0,unknown,no
5459,49,blue-collar,married,primary,no,3767.0,yes,no,unknown,23,may,0,unknown,no
5460,32,management,married,tertiary,no,1667.0,yes,no,unknown,23,may,0,unknown,no
5461,35,blue-collar,married,secondary,no,430.0,yes,no,unknown,23,may,0,unknown,no
5462,37,blue-collar,married,unknown,no,603.0,yes,no,unknown,23,may,0,unknown,no
5463,45,blue-collar,married,primary,no,0.0,no,no,unknown,23,may,0,unknown,no
5464,37,blue-collar,married,primary,no,510.0,yes,no,unknown,23,may,0,unknown,no
5465,40,administrative,married,secondary,no,0.0,yes,no,unknown,23,may,0,unknown,no
5466,33,technician,married,tertiary,no,17455.0,yes,yes,unknown,23,may,0,unknown,no
5467,36,administrative,married,secondary,no,176.0,yes,no,unknown,23,may,0,unknown,no
5468,42,blue-collar,married,secondary,no,139.0,yes,no,unknown,23,may,0,unknown,no
5469,30,management,single,tertiary,no,3625.0,yes,no,unknown,23,may,0,unknown,no
5470,32,management,married,tertiary,no,1651.0,yes,no,unknown,23,may,0,unknown,no
5471,26,services,divorced,secondary,no,74.0,yes,no,unknown,23,may,0,unknown,no
5472,45,blue-collar,divorced,primary,no,-311.0,yes,no,unknown,23,may,0,unknown,yes
5473,35,administrative,single,secondary,no,-413.0,yes,no,unknown,23,may,0,unknown,no
5474,39,entrepreneur,divorced,secondary,no,1202.0,yes,no,unknown,23,may,0,unknown,no
5475,33,management,married,tertiary,no,321.0,yes,no,unknown,23,may,0,unknown,no
5476,32,technician,married,secondary,no,221.0,yes,no,unknown,23,may,0,unknown,no
5477,27,administrative,single,tertiary,no,1996.0,yes,no,unknown,23,may,0,unknown,no
5478,39,technician,divorced,secondary,no,1222.0,yes,no,unknown,23,may,0,unknown,no
5479,43,entrepreneur,married,secondary,yes,150.0,yes,yes,unknown,23,may,0,unknown,no
5480,31,administrative,single,tertiary,no,701.0,yes,no,unknown,23,may,0,unknown,no
5481,50,administrative,married,secondary,no,0.0,yes,yes,unknown,23,may,0,unknown,no
5482,53,administrative,married,secondary,no,-375.0,yes,no,unknown,23,may,0,unknown,no
5483,31,services,single,secondary,no,6374.0,yes,no,unknown,23,may,0,unknown,no
5484,36,services,married,secondary,no,387.0,yes,no,unknown,23,may,0,unknown,no
5485,45,administrative,married,secondary,no,149.0,yes,no,unknown,23,may,0,unknown,yes
5486,38,blue-collar,married,primary,no,630.0,yes,no,unknown,23,may,0,unknown,no
5487,31,entrepreneur,single,tertiary,no,150.0,yes,no,unknown,23,may,0,unknown,no
5488,31,blue-collar,single,secondary,no,1358.0,yes,yes,unknown,23,may,0,unknown,no
5489,36,administrative,married,secondary,no,614.0,yes,no,unknown,23,may,0,unknown,no
5490,40,services,married,secondary,no,-212.0,yes,yes,unknown,23,may,0,unknown,no
5491,30,technician,married,secondary,no,590.0,yes,no,unknown,23,may,0,unknown,no
5492,35,management,married,tertiary,no,8.0,yes,no,unknown,23,may,0,unknown,no
5493,42,administrative,divorced,secondary,no,687.0,yes,yes,unknown,23,may,0,unknown,no
5494,45,blue-collar,married,secondary,no,61.0,yes,yes,unknown,23,may,0,unknown,no
5495,41,technician,married,tertiary,no,-210.0,yes,yes,unknown,23,may,0,unknown,no
5496,33,blue-collar,married,secondary,no,1541.0,yes,no,unknown,23,may,0,unknown,no
5497,32,blue-collar,single,secondary,no,1342.0,yes,no,unknown,23,may,0,unknown,no
5498,32,self-employed,single,secondary,no,4.0,yes,no,unknown,23,may,0,unknown,no
5499,30,management,single,tertiary,no,501.0,yes,no,unknown,23,may,0,unknown,no
5500,34,blue-collar,single,secondary,no,128.0,yes,no,unknown,23,may,0,unknown,no
5501,33,blue-collar,married,secondary,no,1464.0,yes,no,unknown,23,may,0,unknown,yes
5502,30,management,single,tertiary,no,6.0,yes,no,unknown,23,may,0,unknown,no
5503,34,blue-collar,single,secondary,yes,-369.0,yes,no,unknown,23,may,0,unknown,no
5504,38,blue-collar,single,primary,no,1375.0,yes,no,unknown,23,may,0,unknown,no
5505,36,technician,divorced,tertiary,no,0.0,no,no,unknown,23,may,0,unknown,no
5506,34,technician,married,unknown,no,4053.0,yes,no,unknown,23,may,0,unknown,no
5507,24,blue-collar,single,secondary,no,-286.0,yes,no,unknown,23,may,0,unknown,no
5508,30,self-employed,single,tertiary,no,253.0,yes,no,unknown,23,may,0,unknown,no
5509,34,blue-collar,married,primary,no,157.0,yes,no,unknown,23,may,0,unknown,no
5510,39,services,married,primary,no,1951.0,yes,no,unknown,23,may,0,unknown,no
5511,36,blue-collar,single,primary,no,4519.0,yes,no,unknown,23,may,0,unknown,no
5512,33,blue-collar,married,secondary,no,1134.0,yes,no,unknown,23,may,0,unknown,no
5513,31,technician,single,tertiary,no,426.0,yes,no,unknown,23,may,0,unknown,no
5514,43,administrative,single,secondary,no,-495.0,yes,yes,unknown,23,may,0,unknown,no
5515,34,administrative,married,secondary,no,1049.0,yes,no,unknown,23,may,0,unknown,no
5516,33,blue-collar,married,secondary,no,463.0,yes,no,unknown,23,may,0,unknown,no
5517,33,blue-collar,divorced,secondary,no,3546.0,yes,no,unknown,23,may,0,unknown,yes
5518,53,self-employed,married,secondary,no,1.0,yes,yes,unknown,23,may,0,unknown,no
5519,54,blue-collar,married,primary,no,-239.0,yes,no,unknown,23,may,0,unknown,no
5520,31,entrepreneur,single,tertiary,no,1340.0,yes,no,unknown,23,may,0,unknown,no
5521,46,technician,divorced,secondary,no,772.0,yes,no,unknown,23,may,0,unknown,no
5522,54,blue-collar,married,secondary,no,-630.0,no,no,unknown,23,may,0,unknown,no
5523,37,technician,married,secondary,no,507.0,yes,yes,unknown,23,may,0,unknown,no
5524,32,blue-collar,married,secondary,no,736.0,yes,no,unknown,23,may,0,unknown,no
5525,40,blue-collar,married,secondary,no,395.0,yes,yes,unknown,23,may,0,unknown,no
5526,60,services,married,secondary,no,-46.0,no,no,unknown,23,may,0,unknown,no
5527,33,management,single,tertiary,no,2599.0,yes,no,unknown,23,may,0,unknown,no
5528,35,blue-collar,married,secondary,no,-461.0,no,no,unknown,23,may,0,unknown,no
5529,33,blue-collar,married,secondary,no,0.0,no,no,unknown,23,may,0,unknown,no
5530,39,technician,married,secondary,no,3643.0,yes,no,unknown,23,may,0,unknown,no
5531,58,retired,married,primary,no,0.0,yes,no,unknown,23,may,0,unknown,no
5532,43,blue-collar,married,secondary,no,-141.0,yes,yes,unknown,23,may,0,unknown,no
5533,38,blue-collar,married,secondary,no,526.0,yes,yes,unknown,23,may,0,unknown,no
5534,49,blue-collar,married,primary,no,23.0,yes,no,unknown,23,may,0,unknown,no
5535,35,management,married,secondary,no,839.0,yes,no,unknown,23,may,0,unknown,no
5536,53,blue-collar,married,primary,no,-1455.0,yes,no,unknown,23,may,0,unknown,no
5537,40,services,single,secondary,yes,-306.0,yes,no,unknown,23,may,0,unknown,no
5538,36,blue-collar,married,primary,no,655.0,yes,no,unknown,23,may,0,unknown,no
5539,42,administrative,single,tertiary,no,3465.0,yes,no,unknown,23,may,0,unknown,no
5540,36,management,single,tertiary,no,876.0,yes,no,unknown,23,may,0,unknown,no
5541,35,blue-collar,married,secondary,no,154.0,yes,no,unknown,23,may,0,unknown,no
5542,33,management,married,secondary,no,67.0,yes,yes,unknown,23,may,0,unknown,no
5543,37,management,married,tertiary,no,5205.0,yes,no,unknown,23,may,0,unknown,no
5544,44,management,divorced,tertiary,no,5773.0,no,no,unknown,23,may,0,unknown,yes
5545,35,technician,married,secondary,no,0.0,yes,yes,unknown,23,may,0,unknown,no
5546,36,services,married,secondary,no,1694.0,yes,yes,unknown,23,may,0,unknown,no
5547,31,self-employed,married,primary,no,1074.0,yes,no,unknown,23,may,0,unknown,no
5548,40,blue-collar,married,primary,no,278.0,yes,no,unknown,23,may,0,unknown,yes
5549,38,blue-collar,married,secondary,no,1102.0,yes,no,unknown,23,may,0,unknown,no
5550,46,blue-collar,married,secondary,no,0.0,yes,no,unknown,23,may,0,unknown,no
5551,29,management,single,tertiary,no,0.0,yes,no,unknown,23,may,0,unknown,no
5552,33,blue-collar,married,secondary,no,-346.0,yes,yes,unknown,23,may,0,unknown,no
5553,32,technician,married,tertiary,no,415.0,no,no,unknown,23,may,0,unknown,no
5554,48,management,divorced,tertiary,no,851.0,no,yes,unknown,23,may,0,unknown,no
5555,32,technician,married,secondary,no,1247.0,yes,no,unknown,23,may,0,unknown,no
5556,35,administrative,single,secondary,no,91.0,yes,no,unknown,23,may,0,unknown,no
5557,32,administrative,married,tertiary,no,882.0,no,no,unknown,23,may,0,unknown,no
5558,42,blue-collar,married,secondary,no,165.0,yes,no,unknown,23,may,0,unknown,no
5559,32,management,married,tertiary,no,1501.0,yes,no,unknown,23,may,0,unknown,no
5560,35,technician,single,tertiary,no,1529.0,no,no,unknown,23,may,0,unknown,no
5561,39,blue-collar,married,secondary,no,293.0,yes,no,unknown,23,may,0,unknown,no
5562,30,technician,single,secondary,no,1572.0,yes,yes,unknown,23,may,0,unknown,no
5563,30,student,single,tertiary,no,-679.0,yes,no,unknown,23,may,0,unknown,no
5564,32,administrative,married,secondary,no,497.0,yes,no,unknown,23,may,0,unknown,no
5565,28,blue-collar,single,secondary,no,-303.0,yes,no,unknown,23,may,0,unknown,no
5566,30,blue-collar,married,primary,no,9194.0,yes,no,unknown,23,may,0,unknown,no
5567,44,blue-collar,single,primary,no,97.0,yes,no,unknown,23,may,0,unknown,no
5568,34,services,married,secondary,no,70.0,yes,yes,unknown,23,may,0,unknown,no
5569,38,administrative,married,secondary,no,1839.0,no,no,unknown,23,may,0,unknown,no
5570,27,administrative,single,secondary,no,1492.0,yes,no,unknown,23,may,0,unknown,no
5571,31,management,single,tertiary,no,357.0,yes,no,unknown,23,may,0,unknown,no
5572,37,administrative,single,secondary,no,192.0,yes,no,unknown,23,may,0,unknown,no
5573,45,administrative,divorced,secondary,no,875.0,yes,yes,unknown,23,may,0,unknown,no
5574,33,management,married,tertiary,no,0.0,yes,no,unknown,23,may,0,unknown,no
5575,39,administrative,married,secondary,no,-288.0,no,no,unknown,23,may,0,unknown,no
5576,32,administrative,single,secondary,no,1581.0,no,no,unknown,23,may,0,unknown,no
5577,31,blue-collar,married,secondary,no,2910.0,yes,no,unknown,23,may,0,unknown,yes
5578,38,technician,single,secondary,no,372.0,no,no,unknown,23,may,0,unknown,no
5579,32,self-employed,married,tertiary,no,9.0,yes,no,unknown,23,may,0,unknown,no
5580,32,blue-collar,married,secondary,no,1780.0,yes,no,unknown,23,may,0,unknown,no
5581,33,blue-collar,married,primary,no,2665.0,yes,no,unknown,23,may,0,unknown,no
5582,49,blue-collar,married,secondary,no,188.0,yes,no,unknown,23,may,0,unknown,no
5583,32,administrative,married,secondary,no,506.0,yes,no,unknown,23,may,0,unknown,no
5584,32,blue-collar,married,secondary,no,38.0,yes,no,unknown,23,may,0,unknown,no
5585,31,services,married,secondary,no,-331.0,yes,no,unknown,23,may,0,unknown,no
5586,39,self-employed,married,secondary,no,31.0,yes,no,unknown,23,may,0,unknown,no
5587,37,services,married,secondary,no,-21.0,yes,yes,unknown,23,may,0,unknown,no
5588,33,entrepreneur,married,secondary,no,1847.0,yes,no,unknown,23,may,0,unknown,no
5589,35,blue-collar,married,primary,no,208.0,yes,no,unknown,23,may,0,unknown,no
5590,37,blue-collar,married,primary,no,5.0,yes,no,unknown,23,may,0,unknown,no
5591,31,blue-collar,married,primary,no,-848.0,yes,no,unknown,23,may,0,unknown,no
5592,35,management,married,tertiary,no,317.0,yes,no,unknown,23,may,0,unknown,no
5593,38,management,married,tertiary,no,5779.0,yes,no,unknown,23,may,0,unknown,no
5594,31,blue-collar,married,secondary,no,489.0,yes,no,unknown,23,may,0,unknown,no
5595,30,blue-collar,single,secondary,yes,4.0,yes,no,unknown,23,may,0,unknown,no
5596,31,blue-collar,married,secondary,no,631.0,yes,no,unknown,23,may,0,unknown,no
5597,44,administrative,married,secondary,no,0.0,yes,no,unknown,23,may,0,unknown,no
5598,51,administrative,married,secondary,no,3.0,no,yes,unknown,23,may,0,unknown,no
5599,31,blue-collar,single,tertiary,no,2197.0,yes,no,unknown,23,may,0,unknown,no
5600,35,management,divorced,tertiary,no,178.0,yes,no,unknown,23,may,0,unknown,no
5601,34,blue-collar,married,primary,no,358.0,yes,no,unknown,23,may,0,unknown,no
5602,32,blue-collar,married,secondary,no,3144.0,yes,no,unknown,23,may,0,unknown,no
5603,31,services,married,secondary,no,309.0,yes,no,unknown,23,may,0,unknown,no
5604,34,blue-collar,married,unknown,no,391.0,yes,yes,unknown,23,may,0,unknown,no
5605,32,blue-collar,married,primary,no,1903.0,yes,no,unknown,23,may,0,unknown,no
5606,50,entrepreneur,married,tertiary,no,1605.0,yes,no,unknown,23,may,0,unknown,no
5607,36,blue-collar,married,secondary,no,141.0,yes,no,unknown,23,may,0,unknown,no
5608,58,retired,married,secondary,no,-205.0,yes,no,unknown,23,may,0,unknown,no
5609,30,blue-collar,married,secondary,no,2150.0,yes,no,unknown,23,may,0,unknown,no
5610,36,blue-collar,married,primary,no,111.0,yes,no,unknown,23,may,0,unknown,no
5611,31,unemployed,married,secondary,no,57.0,yes,yes,unknown,23,may,0,unknown,no
5612,37,technician,single,tertiary,no,876.0,yes,no,unknown,23,may,0,unknown,no
5613,33,blue-collar,married,secondary,yes,2.0,no,no,unknown,23,may,0,unknown,no
5614,31,blue-collar,married,unknown,no,-357.0,yes,no,unknown,23,may,0,unknown,no
5615,37,blue-collar,married,secondary,no,13849.0,yes,no,unknown,23,may,0,unknown,no
5616,37,entrepreneur,married,tertiary,no,0.0,no,no,unknown,23,may,0,unknown,no
5617,40,technician,married,secondary,no,5517.0,yes,no,unknown,23,may,0,unknown,no
5618,58,blue-collar,married,unknown,no,5505.0,yes,no,unknown,23,may,0,unknown,no
5619,46,blue-collar,married,secondary,no,4707.0,yes,no,unknown,23,may,0,unknown,no
5620,32,blue-collar,married,secondary,no,523.0,yes,no,unknown,23,may,0,unknown,no
5621,26,technician,single,secondary,yes,-516.0,yes,no,unknown,23,may,0,unknown,no
5622,49,self-employed,married,secondary,no,1878.0,yes,yes,unknown,23,may,0,unknown,no
5623,30,administrative,single,tertiary,no,253.0,yes,no,unknown,23,may,0,unknown,no
5624,33,management,divorced,tertiary,no,471.0,no,no,unknown,23,may,0,unknown,no
5625,44,blue-collar,married,primary,no,-315.0,yes,no,unknown,23,may,0,unknown,no
5626,34,management,married,secondary,no,240.0,yes,no,unknown,23,may,0,unknown,no
5627,31,administrative,married,secondary,no,1098.0,yes,no,unknown,23,may,0,unknown,no
5628,26,technician,single,secondary,no,-211.0,yes,no,unknown,23,may,0,unknown,no
5629,31,management,single,tertiary,no,9874.0,yes,no,unknown,23,may,0,unknown,no
5630,29,services,single,secondary,no,1008.0,yes,no,unknown,23,may,0,unknown,no
5631,36,administrative,married,secondary,no,165.0,yes,no,unknown,23,may,0,unknown,no
5632,52,blue-collar,married,secondary,no,3622.0,yes,yes,unknown,23,may,0,unknown,no
5633,31,blue-collar,married,unknown,no,92.0,yes,no,unknown,23,may,0,unknown,no
5634,53,administrative,married,secondary,no,7598.0,yes,no,unknown,23,may,0,unknown,no
5635,35,blue-collar,married,secondary,no,0.0,yes,no,unknown,23,may,0,unknown,no
5636,46,administrative,married,secondary,no,-143.0,yes,no,unknown,23,may,0,unknown,no
5637,39,management,married,tertiary,no,540.0,yes,yes,unknown,23,may,0,unknown,no
5638,31,blue-collar,married,secondary,no,1495.0,yes,yes,unknown,23,may,0,unknown,no
5639,38,administrative,married,secondary,no,0.0,yes,no,unknown,23,may,0,unknown,no
5640,53,blue-collar,married,primary,no,3316.0,yes,no,unknown,23,may,0,unknown,no
5641,27,administrative,married,secondary,no,3.0,yes,no,unknown,23,may,0,unknown,no
5642,34,student,married,tertiary,no,387.0,yes,no,unknown,26,may,0,unknown,no
5643,40,services,married,primary,no,33.0,no,no,unknown,26,may,0,unknown,no
5644,37,blue-collar,married,secondary,no,152.0,yes,no,unknown,26,may,0,unknown,no
5645,32,administrative,married,secondary,no,41.0,yes,yes,unknown,26,may,0,unknown,no
5646,60,retired,divorced,secondary,no,1718.0,yes,no,unknown,26,may,0,unknown,no
5647,49,technician,married,unknown,no,-287.0,yes,no,unknown,26,may,0,unknown,no
5648,30,management,single,tertiary,no,2317.0,yes,no,unknown,26,may,0,unknown,no
5649,41,management,divorced,secondary,no,71.0,yes,no,unknown,26,may,0,unknown,no
5650,38,technician,single,secondary,no,283.0,yes,no,unknown,26,may,0,unknown,no
5651,44,services,married,secondary,no,-627.0,yes,no,unknown,26,may,0,unknown,no
5652,56,blue-collar,divorced,primary,no,-216.0,yes,no,unknown,26,may,0,unknown,no
5653,49,administrative,divorced,primary,no,-347.0,yes,no,unknown,26,may,0,unknown,no
5654,50,technician,married,tertiary,no,199.0,yes,yes,unknown,26,may,0,unknown,no
5655,31,services,single,secondary,no,31.0,yes,yes,unknown,26,may,0,unknown,no
5656,52,administrative,divorced,secondary,no,0.0,yes,no,unknown,26,may,0,unknown,no
5657,58,retired,married,secondary,no,674.0,yes,no,unknown,26,may,0,unknown,no
5658,37,technician,married,secondary,no,-796.0,yes,yes,unknown,26,may,0,unknown,no
5659,43,blue-collar,married,secondary,no,470.0,yes,yes,unknown,26,may,0,unknown,no
5660,47,services,married,secondary,no,4063.0,yes,yes,unknown,26,may,0,unknown,no
5661,53,administrative,divorced,secondary,no,-372.0,yes,no,unknown,26,may,0,unknown,no
5662,32,blue-collar,married,primary,no,1156.0,yes,no,unknown,26,may,0,unknown,no
5663,37,technician,married,secondary,yes,-886.0,yes,no,unknown,26,may,0,unknown,no
5664,42,technician,married,secondary,no,-245.0,no,yes,unknown,26,may,0,unknown,no
5665,33,unemployed,single,tertiary,no,157.0,yes,no,unknown,26,may,0,unknown,no
5666,37,services,single,secondary,no,510.0,yes,no,unknown,26,may,0,unknown,no
5667,40,blue-collar,divorced,secondary,no,-426.0,no,yes,unknown,26,may,0,unknown,no
5668,34,blue-collar,married,secondary,no,-436.0,yes,no,unknown,26,may,0,unknown,no
5669,41,blue-collar,divorced,primary,no,320.0,yes,no,unknown,26,may,0,unknown,no
5670,59,retired,married,secondary,no,0.0,no,yes,unknown,26,may,0,unknown,no
5671,30,technician,married,tertiary,no,541.0,yes,no,unknown,26,may,0,unknown,yes
5672,32,technician,married,secondary,no,1337.0,no,no,unknown,26,may,0,unknown,no
5673,42,technician,divorced,secondary,no,-280.0,yes,no,unknown,26,may,0,unknown,no
5674,36,services,married,secondary,no,247.0,yes,no,unknown,26,may,0,unknown,no
5675,44,technician,married,primary,no,-1379.0,yes,yes,unknown,26,may,0,unknown,no
5676,49,blue-collar,married,primary,no,383.0,yes,yes,unknown,26,may,0,unknown,no
5677,56,blue-collar,married,primary,no,-85.0,yes,yes,unknown,26,may,0,unknown,no
5678,43,entrepreneur,single,tertiary,no,0.0,yes,no,unknown,26,may,0,unknown,no
5679,50,services,married,secondary,no,683.0,yes,yes,unknown,26,may,0,unknown,no
5680,58,retired,married,secondary,no,295.0,yes,yes,unknown,26,may,0,unknown,no
